0	4	+0.00274415	+0.000002
1	3	+0.00000086	+4.972676
1	5	+0.00001008	+3.455628
2	2	+0.00016190	+1.744401
2	4	+0.00000111	+4.815396
2	6	+0.00033328	+1.299400
3	1	+0.02262973	-1.300352
3	3	+0.00004049	+2.598604
3	5	+0.00003059	+2.771415
3	7	+0.00193035	+0.216812
4	0	+0.94425007	-3.600000
4	2	+0.00245858	+0.067730
4	4	+0.00000446	+3.958195
4	6	+0.00000434	+3.975006
4	8	+0.00049335	+1.057649
5	1	+0.01928540	-1.201789
5	3	+0.00004497	+2.533924
5	9	+0.00554064	-0.433064
6	2	+0.00000113	+4.804390
6	4	+0.00000008	+6.436429
6	10	+0.00003434	+2.700142
