0	5	+0.00163995	+0.000003
1	4	+0.00000029	+5.325376
1	6	+0.00000628	+3.429975
2	3	+0.00001650	+2.834595
2	5	+0.00000007	+6.201435
2	7	+0.00001436	+2.920214
3	2	+0.00093779	+0.344473
3	4	+0.00000345	+3.799161
3	6	+0.00000062	+4.857056
3	8	+0.00004546	+2.209950
4	1	+0.07482632	-2.354732
4	3	+0.00018916	+1.331195
4	5	+0.00001073	+3.099817
4	7	+0.00000018	+5.619325
4	9	+0.00002435	+2.594733
5	0	+0.91812235	-3.900000
5	2	+0.00410550	-0.565590
5	4	+0.00005078	+2.141740
5	6	+0.00000415	+3.685302
5	8	+0.00000153	+4.300313
5	10	+0.00000008	+6.119135
