0	6	+0.00089233	+0.000004
1	5	+0.00000024	+5.066919
1	7	+0.00000343	+3.427649
2	4	+0.00002514	+2.199958
2	6	+0.00000062	+4.481961
2	8	+0.00003774	+1.949563
3	3	+0.00043299	+0.445693
3	5	+0.00004687	+1.816028
3	7	+0.00000257	+3.605559
3	9	+0.00001414	+2.554634
4	2	+0.03743377	-2.302952
4	4	+0.00096422	-0.047753
4	6	+0.00047459	+0.389152
4	10	+0.00007581	+1.519659
5	1	+0.00940558	-1.451618
5	3	+0.13704344	-3.102794
5	5	+0.00004108	+1.897297
5	11	+0.00005965	+1.667418
6	0	+0.81280387	-4.200000
6	2	+0.00024182	+0.804725
