0	4	+0.00058083	+0.000010
1	3	+0.00000018	+4.979592
1	5	+0.00000175	+3.577776
2	2	+0.00003472	+1.736332
2	4	+0.00000131	+3.756261
2	6	+0.00001966	+2.086864
3	1	+0.00434597	-1.240406
3	3	+0.00024183	+0.540063
3	5	+0.00000175	+3.577776
3	7	+0.00001919	+2.101777
4	0	+0.05457928	-2.800000
4	2	+0.06533048	-2.910821
4	4	+0.00000178	+3.567299
4	6	+0.00000101	+3.916557
4	8	+0.00001380	+2.304998
5	1	+0.87080670	-4.507122
5	3	+0.00150985	-0.588786
5	5	+0.00000028	+4.707272
5	7	+0.00000028	+4.707272
5	9	+0.00000381	+3.098254
6	2	+0.00250164	-0.899999
6	4	+0.00000379	+3.101498
