0	5	+0.00035455	+0.000006
1	4	+0.00000010	+5.037634
1	6	+0.00000150	+3.368550
2	3	+0.00001660	+1.886903
2	5	+0.00000017	+4.710586
2	7	+0.00007783	+0.934579
3	2	+0.00181255	-1.005642
3	4	+0.00000524	+2.597595
3	6	+0.00000329	+2.884462
3	8	+0.00056297	-0.284976
4	1	+0.05306361	-3.086877
4	3	+0.00017804	+0.424568
4	5	+0.00007171	+0.985055
4	7	+0.00000035	+4.265504
4	9	+0.00250657	-1.205447
5	0	+0.85490793	-4.800000
5	2	+0.00339177	-1.391852
5	4	+0.00022720	+0.274290
5	6	+0.00000745	+2.380709
5	8	+0.00000325	+2.892001
5	10	+0.00033906	+0.027540
6	1	+0.04327767	-2.961233
6	3	+0.03919049	-2.900090
