0	5	+0.00075624	+0.000004
1	4	+0.00000054	+4.465118
1	6	+0.00000223	+3.591030
2	3	+0.00012970	+1.086697
2	5	+0.00000007	+5.724350
2	7	+0.00004825	+1.696153
3	2	+0.00071662	+0.033171
3	4	+0.00001779	+2.311114
3	6	+0.00000086	+4.178296
3	8	+0.00050680	+0.246690
4	1	+0.04074771	-2.457224
4	3	+0.00001478	+2.425360
4	5	+0.00000888	+2.739369
4	7	+0.00000005	+5.931732
4	9	+0.00117660	-0.272435
5	0	+0.95289856	-4.400000
5	2	+0.00201871	-0.605154
5	4	+0.00000197	+3.667437
5	6	+0.00000037	+4.698136
5	10	+0.00054055	+0.206954
6	1	+0.00014928	+1.000040
6	3	+0.00000031	+4.807186
6	11	+0.00026300	+0.650987
