0	5	+0.00134386	+0.000002
1	4	+0.00000031	+5.161545
1	6	+0.00000622	+3.313166
2	3	+0.00005430	+1.977705
2	5	+0.00000116	+4.348219
2	7	+0.00069146	+0.409559
3	2	+0.00694659	-1.012465
3	4	+0.00003604	+2.230340
3	6	+0.00003632	+2.225570
3	8	+0.08165798	-2.531309
4	1	+0.03586033	-2.024116
4	3	+0.00362038	-0.610813
4	5	+0.00036731	+0.799456
4	7	+0.02500034	-1.801776
4	9	+0.00641386	-0.963287
5	0	+0.46241676	-3.600000
5	2	+0.00017432	+1.258824
5	4	+0.04067694	-2.101794
5	6	+0.33428024	-3.400005
5	8	+0.00003290	+2.286524
5	10	+0.00001530	+2.758407
6	7	+0.00036698	+0.800010
