0	7	+0.00007249	+0.000069
1	8	+0.00000006	+4.374158
2	5	+0.00000075	+2.817446
2	9	+0.00000020	+3.632100
3	4	+0.00010050	-0.201296
3	6	+0.00000044	+3.146141
3	8	+0.00000002	+5.051279
3	10	+0.00000017	+3.732267
4	3	+0.00286653	-2.266471
4	5	+0.00002673	+0.614969
4	7	+0.00000037	+3.252935
4	9	+0.00000004	+4.624063
4	11	+0.00000021	+3.602028
5	2	+0.03243582	-3.761815
5	4	+0.00043499	-1.104338
5	6	+0.00001898	+0.826005
5	8	+0.00000007	+4.279149
5	10	+0.00000003	+4.801374
5	12	+0.00000013	+3.897609
6	1	+0.20775240	-4.906413
6	3	+0.00114142	-1.698926
6	5	+0.00067140	-1.371856
6	7	+0.00000144	+2.415391
7	0	+0.75289296	-5.700000
7	2	+0.00158171	-1.899997
