0	6	+0.00105623	+0.000006
1	5	+0.00000031	+5.013109
1	7	+0.00000199	+3.867134
2	4	+0.00003673	+2.070215
2	6	+0.00000004	+6.275187
2	8	+0.00000686	+3.104366
3	3	+0.00024034	+0.912442
3	5	+0.00000531	+3.262221
3	7	+0.00000019	+5.314838
3	9	+0.00001678	+2.553061
4	2	+0.01216340	-1.506164
4	4	+0.00001974	+2.452931
4	6	+0.00004865	+1.896988
4	10	+0.00004912	+1.891062
5	1	+0.27004164	-3.416912
5	3	+0.00115232	-0.053660
5	5	+0.00000129	+4.134313
5	7	+0.00000099	+4.297454
5	11	+0.00000415	+3.414139
6	0	+0.69549425	-4.000000
6	2	+0.00547467	-1.014139
6	4	+0.00002124	+2.407790
7	1	+0.01416364	-1.600000
