0	6	+0.00342084	+0.000000
1	5	+0.00000140	+4.808185
1	7	+0.00001364	+3.405063
2	4	+0.00020907	+1.722658
2	6	+0.00001825	+3.225609
2	8	+0.00072414	+0.956967
3	3	+0.01752770	-1.007038
3	5	+0.00115547	+0.668965
3	7	+0.00003904	+2.756930
3	9	+0.00179916	+0.396041
4	2	+0.00710154	-0.450191
4	4	+0.00244316	+0.207457
4	6	+0.00281204	+0.120789
4	8	+0.00002045	+3.155459
4	10	+0.00946608	-0.627330
5	1	+0.33360665	-2.822891
5	3	+0.00004589	+2.657292
5	5	+0.00205895	+0.312911
5	7	+0.00005653	+2.528770
5	9	+0.00000497	+4.027313
5	11	+0.00235764	+0.229418
6	0	+0.61511727	-3.200000
