0	6	+0.00083661	+0.000005
1	5	+0.00000017	+5.239719
1	7	+0.00000333	+3.406147
2	4	+0.00002544	+2.152908
2	6	+0.00000009	+5.631706
2	8	+0.00002684	+2.119890
3	3	+0.00034732	+0.541838
3	5	+0.00000288	+3.495628
3	7	+0.00000032	+4.849869
3	9	+0.00009137	+1.364857
4	2	+0.00474546	-1.069708
4	4	+0.00009575	+1.335998
4	6	+0.00007531	+1.483999
4	8	+0.00000183	+3.775123
4	10	+0.00000597	+3.046342
5	1	+0.09453169	-2.913646
5	3	+0.00025325	+0.736522
5	5	+0.00001932	+2.322514
5	7	+0.00001726	+2.392006
5	9	+0.00000051	+4.562599
5	11	+0.00000109	+4.094474
6	0	+0.89628834	-4.300000
6	2	+0.00262817	-0.705512
6	4	+0.00000156	+3.873510
