0	6	+0.00059585	+0.000004
1	5	+0.00000009	+5.422537
1	7	+0.00000157	+3.660403
2	4	+0.00000974	+2.535478
2	6	+0.00000002	+6.349563
2	8	+0.00000443	+3.021058
3	3	+0.00024265	+0.553706
3	5	+0.00000168	+3.618666
3	7	+0.00000004	+5.922347
3	9	+0.00001207	+2.403284
4	2	+0.01672878	-2.055431
4	4	+0.00004032	+1.659899
4	6	+0.00001277	+2.368537
4	10	+0.00000114	+3.857662
5	1	+0.09630233	-3.134252
5	3	+0.00024866	+0.538627
5	5	+0.00007241	+1.299033
5	11	+0.00000049	+4.378087
6	0	+0.88305429	-4.500000
6	2	+0.00194096	-0.727864
6	4	+0.00072959	-0.124801
