0	5	+0.00023931	+0.000007
1	4	+0.00000020	+4.368142
1	6	+0.00000111	+3.311857
2	3	+0.00004150	+1.079878
2	5	+0.00000011	+4.736613
2	7	+0.00004528	+1.026151
3	2	+0.00073076	-0.688031
3	4	+0.00000707	+2.170700
3	6	+0.00000054	+3.755959
3	8	+0.00175873	-1.229340
4	1	+0.06200506	-3.425134
4	3	+0.00025065	-0.028528
4	5	+0.00003691	+1.152120
4	7	+0.00000724	+2.156055
4	9	+0.00007282	+0.733311
5	0	+0.79823292	-5.000000
5	2	+0.00689181	-2.071104
5	4	+0.00228141	-1.389713
5	6	+0.00053358	-0.494206
5	8	+0.00004857	+0.982920
5	10	+0.00002537	+1.383196
6	1	+0.04508193	-3.228684
6	3	+0.03660056	-3.100228
6	5	+0.03659801	-3.100185
6	7	+0.00850586	-2.200795
6	9	+0.00000254	+2.801647
