0	5	+0.00079673	+0.000001
1	4	+0.00000007	+5.756493
1	6	+0.00000284	+3.474141
2	3	+0.00000950	+2.729916
2	5	+0.00000006	+5.851502
2	7	+0.00007113	+1.489086
3	2	+0.00130117	-0.302317
3	4	+0.00000317	+3.406388
3	6	+0.00000168	+3.797726
3	8	+0.00015892	+0.993614
4	1	+0.07348886	-2.788559
4	3	+0.00014477	+1.051091
4	5	+0.00001960	+2.283538
4	7	+0.00000034	+4.782396
4	9	+0.00031938	+0.563420
5	0	+0.85355714	-4.300000
5	2	+0.01478998	-1.800450
5	4	+0.00027162	+0.663253
5	6	+0.00000110	+4.058737
5	8	+0.00000108	+4.070046
5	10	+0.00000378	+3.297916
6	1	+0.00093707	-0.099996
6	3	+0.05411988	-2.600000
