0	6	+0.00001521	+0.000235
1	5	+0.00000001	+4.516246
1	7	+0.00000008	+3.234600
2	4	+0.00000123	+1.550296
2	8	+0.00000477	+0.714949
3	3	+0.00020134	-1.591801
3	5	+0.00000020	+2.669851
3	7	+0.00000007	+3.316900
3	9	+0.00017756	-1.514335
4	2	+0.00909672	-3.940478
4	4	+0.00001489	+0.013340
4	6	+0.00000092	+1.729279
4	8	+0.00000259	+1.091342
4	10	+0.00008748	-1.078028
5	1	+0.18895843	-5.810220
5	3	+0.00081824	-2.456011
5	5	+0.00001664	-0.055147
5	7	+0.00000160	+1.388205
5	9	+0.00000005	+3.524282
5	11	+0.00001649	-0.049566
6	0	+0.80045040	-6.700000
6	2	+0.00013475	-1.344294
6	6	+0.00000003	+3.839125
6	8	+0.00000001	+4.516246
6	12	+0.00000016	+2.807384
