0	5	+0.00850574	+0.000001
1	4	+0.00000351	+4.803077
1	6	+0.00001364	+3.966461
2	3	+0.00006071	+3.046200
2	5	+0.00000117	+5.480197
2	7	+0.00014194	+2.522744
3	2	+0.00305638	+0.630832
3	4	+0.00001350	+3.972819
3	6	+0.00000041	+6.126494
3	8	+0.00000938	+4.197236
4	1	+0.02003630	-0.528084
4	3	+0.00129251	+1.161284
4	5	+0.00005852	+3.068844
4	7	+0.00000001	+8.415323
4	9	+0.00000106	+5.541052
5	0	+0.94004279	-2.900000
5	2	+0.00025495	+2.161775
5	4	+0.00002392	+3.620257
5	6	+0.00000066	+5.833065
6	1	+0.02648228	-0.700000
6	3	+0.00000050	+6.004181
