0	5	+0.00326896	+0.000001
1	4	+0.00000247	+4.430270
1	6	+0.00001311	+3.401499
2	3	+0.00004238	+2.678345
2	5	+0.00000015	+6.156851
2	7	+0.00023725	+1.616734
3	2	+0.00064971	+0.995825
3	4	+0.00000474	+4.028527
3	6	+0.00000020	+5.979541
3	8	+0.00221941	+0.238667
4	1	+0.02878044	-1.340680
4	3	+0.00003000	+2.891278
4	5	+0.00000150	+4.737672
4	9	+0.00477513	-0.233561
5	0	+0.95636798	-3.500000
5	2	+0.00241107	+0.187616
5	4	+0.00000063	+5.272349
5	10	+0.00110151	+0.670451
6	1	+0.00009209	+2.200008
6	3	+0.00000002	+7.398720
6	11	+0.00000115	+4.901436
