0	6	+0.00047495	+0.000004
1	5	+0.00000035	+4.445695
1	7	+0.00000131	+3.632217
2	4	+0.00000548	+2.750184
2	6	+0.00000006	+5.532668
2	8	+0.00005219	+1.361082
3	3	+0.00042559	+0.067637
3	5	+0.00000094	+3.836783
3	7	+0.00000237	+3.266811
3	9	+0.00166176	-0.771917
4	2	+0.01507978	-2.131244
4	4	+0.00002966	+1.709372
4	6	+0.00000972	+2.396971
4	8	+0.00000201	+3.368357
4	10	+0.04176977	-2.759184
5	1	+0.23604141	-3.826586
5	3	+0.00036980	+0.154242
5	5	+0.00006333	+1.241840
5	7	+0.00002294	+1.867721
5	9	+0.00001020	+2.367262
5	11	+0.70397628	-4.500085
