0	6	+0.00052683	+0.000011
1	5	+0.00000014	+5.074346
1	7	+0.00000137	+3.668518
2	4	+0.00000386	+3.030076
2	6	+0.00000003	+6.023786
2	8	+0.00000235	+3.335937
3	3	+0.00017132	+0.692375
3	5	+0.00000071	+4.073640
3	7	+0.00000006	+5.596571
3	9	+0.00001632	+2.141482
4	2	+0.00277996	-1.025158
4	4	+0.00001270	+2.296054
4	6	+0.00000019	+4.886127
4	8	+0.00000003	+6.023786
4	10	+0.00014818	+0.781810
5	1	+0.07422545	-3.049637
5	3	+0.00036658	+0.223535
5	5	+0.00000103	+3.844331
5	7	+0.00000001	+6.700907
5	11	+0.00002840	+1.800030
6	0	+0.91830992	-4.600000
6	2	+0.00340401	-1.149978
6	4	+0.00000044	+4.368553
