0	5	+0.00002601	+0.000081
1	6	+0.00000010	+3.427597
2	3	+0.00000072	+2.210889
2	5	+0.00000001	+4.846776
2	7	+0.00000584	+0.920741
3	2	+0.00009830	-0.819372
3	4	+0.00000070	+2.228252
3	6	+0.00000055	+2.376890
3	8	+0.00001234	+0.459647
4	1	+0.00664649	-3.416525
4	3	+0.00012005	-0.942569
4	5	+0.00011405	-0.910968
4	7	+0.00000023	+2.914240
4	9	+0.00003179	-0.123601
5	0	+0.98925954	-6.500000
5	2	+0.00057477	-1.907798
5	4	+0.00008486	-0.728757
5	6	+0.00004344	-0.316041
5	10	+0.00010516	-0.860950
6	1	+0.00287496	-2.899999
