0	4	+0.00079468	+0.000000
1	3	+0.00000037	+4.728691
1	5	+0.00000236	+3.586663
2	2	+0.00007616	+1.445385
2	4	+0.00000073	+4.309861
2	6	+0.00017629	+0.928093
3	1	+0.01484079	-1.804152
3	3	+0.00003153	+1.988934
3	5	+0.00001803	+2.333409
3	7	+0.00626810	-1.272923
4	0	+0.19767136	-3.400000
4	2	+0.00316167	-0.851116
4	4	+0.00025467	+0.701379
4	6	+0.00025454	+0.701694
4	8	+0.12085527	-3.096752
5	1	+0.03456718	-2.325284
5	3	+0.00136881	-0.335140
5	5	+0.00129887	-0.302815
5	7	+0.00129887	-0.302815
5	9	+0.61705963	-4.101618
