0	5	+0.00204970	+0.000002
1	4	+0.00000079	+4.845168
1	6	+0.00000870	+3.366537
2	3	+0.00012341	+1.731883
2	5	+0.00000048	+5.152259
2	7	+0.00012539	+1.722072
3	2	+0.01216826	-1.097787
3	4	+0.00001507	+3.027929
3	6	+0.00000813	+3.408302
3	8	+0.00139741	+0.236106
4	1	+0.27347999	-3.016087
4	3	+0.00120736	+0.326205
4	5	+0.00002385	+2.744980
4	7	+0.00000006	+6.433905
4	9	+0.00095967	+0.467718
5	0	+0.70529297	-3.600000
5	2	+0.00163457	+0.139488
5	4	+0.00148400	+0.199051
5	10	+0.00001502	+3.029978
6	11	+0.00000076	+4.869030
7	12	+0.00000430	+3.800878
