0	6	+0.00591616	+0.000001
1	5	+0.00000190	+4.957599
1	7	+0.00001429	+3.714003
2	4	+0.00020079	+2.085197
2	6	+0.00000066	+5.609300
2	8	+0.00049115	+1.533886
3	3	+0.00708879	-0.111451
3	5	+0.00002996	+3.257723
3	7	+0.00003387	+3.182119
3	9	+0.00062863	+1.381777
4	2	+0.00459129	+0.156260
4	4	+0.00042736	+1.619633
4	6	+0.00027367	+1.894339
4	8	+0.00006317	+2.797953
4	10	+0.00009177	+2.567777
5	1	+0.07542823	-1.568893
5	3	+0.00001595	+3.646268
5	5	+0.00020885	+2.060940
5	7	+0.00000250	+4.788452
5	9	+0.00000095	+5.384815
5	11	+0.00000133	+5.177433
6	0	+0.90448633	-3.100000
6	6	+0.00000092	+5.404592
6	8	+0.00000092	+5.404592
6	12	+0.00000041	+5.902729
