0	5	+0.00090813	+0.000006
1	4	+0.00000029	+4.961101
1	6	+0.00000431	+3.297711
2	3	+0.00003180	+2.065935
2	5	+0.00000018	+5.255049
2	7	+0.00023236	+0.840141
3	2	+0.00129477	-0.218611
3	4	+0.00001641	+2.473691
3	6	+0.00000142	+3.982023
3	8	+0.00237094	-0.591469
4	1	+0.01146506	-1.562834
4	3	+0.00018093	+0.994336
4	5	+0.00004587	+1.840141
4	7	+0.00003390	+2.026520
4	9	+0.00382092	-0.885590
5	0	+0.97291160	-4.300000
5	2	+0.00001902	+2.382719
5	4	+0.00333251	-0.801295
5	6	+0.00332554	-0.800005
5	10	+0.00000393	+3.354598
