0	5	+0.00018612	+0.000012
1	4	+0.00000003	+5.382492
1	6	+0.00000061	+3.525910
2	3	+0.00000603	+2.113845
2	5	+0.00000002	+5.632397
2	7	+0.00001569	+1.524452
3	2	+0.00118538	-1.141099
3	4	+0.00000286	+2.573590
3	6	+0.00000163	+2.920123
3	8	+0.00010940	+0.327524
4	1	+0.05586429	-3.515778
4	3	+0.00014469	+0.155206
4	5	+0.00009623	+0.406582
4	7	+0.00002299	+1.288987
4	9	+0.00064991	-0.770687
5	0	+0.85880036	-5.200000
5	2	+0.00489109	-2.014672
5	4	+0.00226473	-1.540114
5	6	+0.00111730	-1.104644
5	8	+0.00000028	+4.005837
5	10	+0.00131278	-1.204017
6	1	+0.02743042	-3.077391
6	3	+0.01756939	-2.802814
6	5	+0.01752945	-2.801412
6	7	+0.00003674	+1.000042
6	11	+0.01076145	-2.500691
