0	5	+0.00063510	+0.000002
1	4	+0.00000028	+4.762318
1	6	+0.00000248	+3.417939
2	3	+0.00000631	+2.842351
2	5	+0.00000079	+4.123022
2	7	+0.00003943	+1.712972
3	2	+0.00008693	+1.225707
3	4	+0.00008372	+1.248897
3	6	+0.00000007	+5.616749
3	8	+0.00013601	+0.949817
4	1	+0.00591729	-1.375581
4	3	+0.00238890	-0.816531
4	5	+0.00000257	+3.395968
4	9	+0.00040809	+0.272606
5	0	+0.49185569	-4.100000
5	2	+0.00607452	-1.391744
5	4	+0.00001128	+2.484321
5	6	+0.00000185	+3.598572
5	10	+0.00035572	+0.357257
6	1	+0.49185569	-4.100000
6	3	+0.00013026	+0.976441
6	5	+0.00000013	+5.235209
6	11	+0.00000678	+2.798073
