0	4	+0.00016565	+0.000023
1	3	+0.00000003	+5.310691
1	5	+0.00000076	+3.318600
2	2	+0.00000805	+1.863967
2	4	+0.00000013	+4.406926
2	6	+0.00001612	+1.435986
3	1	+0.00162368	-1.406821
3	3	+0.00003062	+1.040546
3	5	+0.00000133	+2.973686
3	7	+0.00106832	-1.148816
4	0	+0.20873350	-4.400000
4	2	+0.00472469	-2.065140
4	4	+0.00046351	-0.634162
4	6	+0.00000082	+3.271767
4	8	+0.00174741	-1.452085
5	1	+0.76718874	-5.202276
5	3	+0.00224250	-1.605836
5	5	+0.00160823	-1.400929
5	9	+0.00001110	+1.665953
6	2	+0.01035578	-2.548810
6	4	+0.00000893	+1.800025
6	6	+0.00000003	+5.310691
