0	4	+0.01089845	+0.000000
1	3	+0.00000197	+5.311843
1	5	+0.00002895	+3.655402
2	2	+0.00035796	+2.105395
2	4	+0.00000164	+5.424841
2	6	+0.00123742	+1.340908
3	1	+0.06895606	-1.137057
3	3	+0.00017213	+2.556662
3	5	+0.00031766	+2.179010
3	7	+0.01885518	-0.337858
4	0	+0.87070941	-2.700000
4	2	+0.00878276	+0.133025
4	4	+0.00795239	+0.194239
4	6	+0.00795030	+0.194401
4	8	+0.00022699	+2.386148
5	1	+0.00353353	+0.694200
5	3	+0.00000109	+5.676628
5	5	+0.00000030	+6.471802
5	7	+0.00000030	+6.471802
5	9	+0.00001529	+4.048857
6	2	+0.00000013	+6.987216
