0	5	+0.01386294	+0.000000
1	4	+0.00000401	+5.022064
1	6	+0.00007478	+3.218797
2	3	+0.00036995	+2.233380
2	5	+0.00000440	+4.964860
2	7	+0.00300776	+0.941785
3	2	+0.00628958	+0.487110
3	4	+0.00032253	+2.317924
3	6	+0.00027337	+2.419849
3	8	+0.07474758	-1.038472
4	1	+0.12721653	-1.366226
4	3	+0.00285007	+0.974976
4	5	+0.00035721	+2.254979
4	7	+0.00191124	+1.221261
4	9	+0.31596888	-1.926945
5	0	+0.30245299	-1.900000
5	2	+0.05121439	-0.805436
5	4	+0.00010804	+2.992014
5	6	+0.00010817	+2.991273
5	8	+0.05081158	-0.800569
5	10	+0.04758455	-0.760127
6	11	+0.00045933	+2.100003
