0	5	+0.00010751	+0.000031
1	4	+0.00000003	+5.044258
1	6	+0.00000040	+3.447769
2	3	+0.00000587	+1.792186
2	5	+0.00000003	+5.044258
2	7	+0.00000361	+2.091818
3	2	+0.00044006	-0.868596
3	4	+0.00000227	+2.377756
3	6	+0.00000013	+4.140494
3	8	+0.00001801	+1.101222
4	1	+0.04891683	-3.772160
4	3	+0.00024014	-0.495284
4	5	+0.00000528	+1.857474
4	7	+0.00000001	+5.721379
4	9	+0.00003355	+0.717790
5	0	+0.94932421	-5.600000
5	2	+0.00079192	-1.230727
5	4	+0.00006941	+0.269713
5	6	+0.00000004	+4.866948
5	10	+0.00004057	+0.600690
