0	5	+0.00328028	+0.000001
1	4	+0.00000101	+4.983575
1	6	+0.00001515	+3.314491
2	3	+0.00012007	+2.038618
2	5	+0.00000035	+5.636756
2	7	+0.00094625	+0.766223
3	2	+0.00303976	+0.046935
3	4	+0.00000744	+3.752789
3	6	+0.00000336	+4.242738
3	8	+0.00114695	+0.647666
4	1	+0.12996080	-2.267707
4	3	+0.00029920	+1.475875
4	5	+0.00022532	+1.650664
4	7	+0.00000007	+6.628720
4	9	+0.00000212	+4.526578
5	0	+0.81594870	-3.400000
5	2	+0.00586788	-0.358442
5	4	+0.00001097	+3.513468
5	6	+0.00001079	+3.523665
5	10	+0.00000021	+5.951600
6	1	+0.03911323	-1.527622
