0	6	+0.00567517	+0.000000
1	5	+0.00000054	+5.707349
1	7	+0.00001349	+3.723879
2	4	+0.00000941	+3.945870
2	6	+0.00000031	+6.049417
2	8	+0.00020084	+2.059411
3	3	+0.00030440	+1.803116
3	5	+0.00000395	+4.480890
3	7	+0.00000955	+3.936768
3	9	+0.00104717	+1.041623
4	2	+0.00503392	+0.073900
4	4	+0.00012019	+2.375863
4	6	+0.00002301	+3.394765
4	8	+0.00000832	+4.021748
4	10	+0.00001271	+3.760588
5	1	+0.11675199	-1.863787
5	3	+0.00051760	+1.475924
5	5	+0.00004152	+3.030971
5	7	+0.00000161	+5.034045
5	9	+0.00000025	+6.181999
6	0	+0.86764203	-3.100000
6	2	+0.00258191	+0.485413
