0	5	+0.00270974	+0.000000
1	4	+0.00000191	+4.473102
1	6	+0.00001155	+3.363945
2	3	+0.00005273	+2.428031
2	5	+0.00000040	+5.436687
2	7	+0.00017856	+1.676254
3	2	+0.00039348	+1.189279
3	4	+0.00001217	+3.331717
3	6	+0.00000356	+4.089333
3	8	+0.00439922	-0.298663
4	1	+0.02544566	-1.380415
4	3	+0.00009038	+2.095922
4	5	+0.00005024	+2.457845
4	7	+0.00001139	+3.372543
4	9	+0.00144814	+0.386183
5	0	+0.93240765	-3.600000
5	2	+0.00266068	+0.011261
5	4	+0.00009210	+2.084303
5	6	+0.00000101	+4.865806
5	8	+0.00000019	+5.895517
5	10	+0.01385075	-1.005553
6	1	+0.01614447	-1.100000
6	3	+0.00003391	+2.700130
