0	4	+0.00278852	+0.000001
1	3	+0.00000277	+4.261645
1	5	+0.00000594	+3.791462
2	2	+0.00006681	+2.299827
2	4	+0.00000037	+5.502402
2	6	+0.00004703	+2.516204
3	1	+0.00682057	-0.551274
3	3	+0.00002598	+2.881977
3	5	+0.00000392	+4.047624
3	7	+0.00049420	+1.066473
4	0	+0.95951718	-3.600000
4	2	+0.00012653	+1.906215
4	4	+0.00000923	+3.519809
4	6	+0.00000262	+4.295959
4	8	+0.00007922	+2.194817
5	1	+0.02994234	-1.463047
5	3	+0.00002552	+2.892988
5	5	+0.00000086	+4.982562
5	7	+0.00000007	+6.528616
5	9	+0.00001271	+3.322623
6	2	+0.00002711	+2.855736
6	4	+0.00000002	+7.300746
6	10	+0.00000037	+5.502402
