0	5	+0.00090188	+0.000002
1	4	+0.00000021	+5.155779
1	6	+0.00000268	+3.586287
2	3	+0.00004046	+1.913230
2	5	+0.00000020	+5.185851
2	7	+0.00018421	+0.979002
3	2	+0.00586085	-1.153523
3	4	+0.00002351	+2.247834
3	6	+0.00001383	+2.574856
3	8	+0.00188725	-0.455101
4	1	+0.13355155	-3.080326
4	3	+0.00263459	-0.660717
4	5	+0.00019491	+0.944203
4	7	+0.00002079	+2.323616
4	9	+0.00462101	-1.007030
5	0	+0.82150081	-4.200000
5	2	+0.02788524	-2.114895
5	4	+0.00044446	+0.436139
5	6	+0.00022646	+0.851733
5	10	+0.00000501	+3.200692
