0	4	+0.00486948	+0.000001
1	3	+0.00000145	+5.004189
1	5	+0.00001602	+3.523567
2	2	+0.00028233	+1.755136
2	4	+0.00000186	+4.850712
2	6	+0.00051880	+1.380128
3	1	+0.03714263	-1.252268
3	3	+0.00004727	+2.856662
3	5	+0.00002718	+3.197742
3	7	+0.00008692	+2.481241
4	0	+0.87560499	-3.200000
4	2	+0.00441223	+0.060777
4	4	+0.00000774	+3.971916
4	6	+0.00000517	+4.220628
4	8	+0.00000553	+4.179139
5	1	+0.07679961	-1.700000
5	3	+0.00017003	+2.067684
5	5	+0.00000025	+6.087630
5	7	+0.00000024	+6.112790
5	9	+0.00000017	+6.325329
