0	5	+0.00206167	+0.000002
1	4	+0.00000035	+5.350521
1	6	+0.00000577	+3.623228
2	3	+0.00001788	+2.926139
2	5	+0.00000009	+6.187589
2	7	+0.00006327	+2.147250
3	2	+0.00046925	+0.912272
3	4	+0.00000375	+3.888819
3	6	+0.00000009	+6.187589
3	8	+0.00072776	+0.641799
4	1	+0.05743618	-2.050664
4	3	+0.00006740	+2.108277
4	5	+0.00000092	+4.754864
4	7	+0.00000025	+5.557903
4	9	+0.00122177	+0.322482
5	0	+0.83437648	-3.700000
5	2	+0.00790050	-0.827997
5	4	+0.00000148	+4.461841
5	6	+0.00000015	+5.872746
5	8	+0.00000010	+6.122651
5	10	+0.00054185	+0.823609
6	1	+0.09495436	-2.360512
6	3	+0.00014420	+1.639514
6	11	+0.00000437	+3.794515
