0	4	+0.00078510	+0.000001
1	3	+0.00000010	+5.527596
1	5	+0.00000474	+3.149367
2	2	+0.00002260	+2.186695
2	4	+0.00000023	+5.014240
2	6	+0.00002833	+2.047420
3	1	+0.00402214	-1.006952
3	3	+0.00003969	+1.839603
3	5	+0.00001491	+2.443043
3	7	+0.00110640	-0.211439
4	0	+0.60802296	-4.100000
4	2	+0.00604390	-1.257948
4	4	+0.00129138	-0.306725
4	6	+0.00129120	-0.306639
4	8	+0.00121052	-0.266871
5	1	+0.37370607	-3.800000
5	3	+0.00083505	-0.038015
5	5	+0.00078520	-0.000078
5	7	+0.00078520	-0.000078
5	9	+0.00000417	+3.228333
