0	7	+0.00132840	+0.000000
1	6	+0.00000043	+4.952737
1	8	+0.00000326	+3.704215
2	5	+0.00008505	+1.694010
2	7	+0.00000117	+4.335795
2	9	+0.00001195	+2.903585
3	4	+0.01141140	-1.325527
3	6	+0.00003368	+2.264948
3	8	+0.00000062	+4.727196
3	10	+0.00002274	+2.507034
4	3	+0.07752754	-2.506450
4	5	+0.00376802	-0.642582
4	7	+0.00000266	+3.829580
4	9	+0.00000007	+6.071575
4	11	+0.00002143	+2.543604
5	2	+0.00784383	-1.094470
5	4	+0.02661559	-1.847497
5	6	+0.00000104	+4.408389
5	8	+0.00000043	+4.952737
6	1	+0.12264410	-2.789137
6	3	+0.00497807	-0.814228
6	5	+0.00000007	+6.071575
7	0	+0.74369834	-3.900000
