0	4	+0.03289977	+0.000000
1	3	+0.00000986	+5.000216
1	5	+0.00008510	+3.671790
2	2	+0.00205920	+1.707974
2	4	+0.00000929	+5.036918
2	6	+0.00065800	+2.411138
3	1	+0.27376526	-1.305908
3	3	+0.00023182	+3.054133
3	5	+0.00000230	+5.897349
3	7	+0.00229232	+1.641873
4	0	+0.44116936	-1.600000
4	2	+0.03169028	+0.023086
4	4	+0.00001018	+4.980531
4	6	+0.00000549	+5.361120
4	8	+0.00173553	+1.813371
5	1	+0.04864317	-0.241018
5	3	+0.00018015	+3.209556
5	5	+0.00000717	+5.196570
5	7	+0.00000014	+7.622502
5	9	+0.02278917	+0.226309
6	10	+0.14175633	-0.900256
