0	6	+0.00319236	+0.000001
1	5	+0.00000060	+5.287806
1	7	+0.00000841	+3.660512
2	4	+0.00002416	+3.010101
2	6	+0.00000019	+5.996541
2	8	+0.00044156	+1.219249
3	3	+0.00034173	+1.377213
3	5	+0.00000806	+3.686711
3	7	+0.00000029	+5.735916
3	9	+0.00019292	+1.729604
4	2	+0.00362582	-0.078471
4	4	+0.00001181	+3.451249
4	6	+0.00001003	+3.551938
4	8	+0.00000009	+6.457080
4	10	+0.00006385	+2.411117
5	1	+0.05804279	-1.787648
5	3	+0.00002202	+3.067265
5	5	+0.00001536	+3.289262
5	7	+0.00002090	+3.099439
5	11	+0.00001090	+3.500669
6	0	+0.93395817	-3.500000
6	2	+0.00000788	+3.700632
