0	5	+0.00137932	+0.000003
1	4	+0.00000036	+5.085435
1	6	+0.00000289	+3.801653
2	3	+0.00001280	+2.884420
2	5	+0.00000005	+6.302143
2	7	+0.00002467	+2.480012
3	2	+0.00056190	+0.553491
3	4	+0.00000242	+3.911046
3	6	+0.00000029	+5.218702
3	8	+0.00012924	+1.459299
4	1	+0.07029131	-2.422872
4	3	+0.00005789	+1.954299
4	5	+0.00001172	+2.938749
4	9	+0.00006048	+1.927323
5	0	+0.90823432	-4.000000
5	2	+0.00136803	+0.005068
5	4	+0.00022927	+1.105994
5	6	+0.00000096	+4.480909
5	10	+0.00008878	+1.690741
6	1	+0.01586719	-1.505512
6	3	+0.00165161	-0.111038
6	5	+0.00001248	+2.900024
6	11	+0.00001187	+2.930911
