0	4	+0.00513086	+0.000001
1	3	+0.00000071	+5.476516
1	5	+0.00001838	+3.471092
2	2	+0.00012303	+2.299325
2	4	+0.00000079	+5.410710
2	6	+0.00022062	+1.939373
3	1	+0.02095435	-0.867237
3	3	+0.00004967	+2.858364
3	5	+0.00000523	+4.245742
3	7	+0.00050213	+1.432483
4	0	+0.92260480	-3.200000
4	2	+0.00076668	+1.171641
4	4	+0.00020333	+1.989674
4	6	+0.00000041	+5.814954
4	8	+0.00175084	+0.662678
5	1	+0.04690714	-1.363899
5	3	+0.00001457	+3.614267
5	5	+0.00000965	+3.868204
5	9	+0.00060818	+1.314385
6	2	+0.00012852	+2.272418
