0	5	+0.00072108	+0.000006
1	4	+0.00000005	+5.902390
1	6	+0.00000102	+4.043791
2	3	+0.00000796	+2.777439
2	5	+0.00000004	+6.039923
2	7	+0.00002515	+2.068382
3	2	+0.00118108	-0.304118
3	4	+0.00000341	+3.299922
3	6	+0.00000123	+3.928404
3	8	+0.00024432	+0.667055
4	1	+0.07943901	-2.898029
4	3	+0.00058323	+0.130774
4	5	+0.00001772	+2.284202
4	7	+0.00000354	+3.276862
4	9	+0.00000177	+3.704077
5	0	+0.90859817	-4.400000
5	2	+0.00905984	-1.559866
5	4	+0.00009160	+1.271715
5	6	+0.00001929	+2.231879
5	8	+0.00000004	+6.039923
5	10	+0.00000035	+4.703045
