0	4	+0.00077892	+0.000002
1	3	+0.00000018	+5.160449
1	5	+0.00000127	+3.956231
2	2	+0.00003785	+1.863990
2	4	+0.00000019	+5.127125
2	6	+0.00000633	+2.966212
3	1	+0.00763461	-1.406822
3	3	+0.00005000	+1.692405
3	5	+0.00000087	+4.189381
3	7	+0.00002363	+2.154357
4	0	+0.98147286	-4.400000
4	2	+0.00031721	+0.553689
4	4	+0.00022944	+0.753336
4	6	+0.00000049	+4.543215
4	8	+0.00006040	+1.575937
5	1	+0.00919073	-1.521155
5	3	+0.00008875	+1.338748
5	5	+0.00008328	+1.377957
5	7	+0.00000003	+6.264785
5	9	+0.00002261	+2.181553
6	10	+0.00000026	+4.933805
