0	5	+0.01343202	+0.000000
1	4	+0.00000219	+5.375420
1	6	+0.00005360	+3.404577
2	3	+0.00014603	+2.786841
2	5	+0.00000273	+5.239579
2	7	+0.00353077	+0.823510
3	2	+0.01540172	-0.084339
3	4	+0.00020151	+2.588362
3	6	+0.00001196	+4.329078
3	8	+0.00090799	+1.660525
4	1	+0.46604877	-2.185947
4	3	+0.02595584	-0.406018
4	5	+0.00101925	+1.589283
4	7	+0.00001161	+4.347384
4	9	+0.00538637	+0.563194
5	0	+0.34467277	-2.000000
5	2	+0.00013465	+2.836847
5	4	+0.08622662	-1.145987
5	6	+0.00082177	+1.722019
5	8	+0.00000027	+6.665568
5	10	+0.01744648	-0.161171
6	5	+0.01858095	-0.200000
6	7	+0.00000402	+5.001067
