0	4	+0.00954843	+0.000000
1	3	+0.00000168	+5.328482
1	5	+0.00004995	+3.237710
2	2	+0.00010997	+2.751303
2	4	+0.00000089	+5.720061
2	6	+0.00069121	+1.618321
3	1	+0.00278526	+0.759355
3	3	+0.00002216	+3.738632
3	5	+0.00000273	+5.029243
3	7	+0.00730441	+0.165117
4	0	+0.15059407	-1.700000
4	2	+0.00041506	+1.932668
4	4	+0.00006297	+3.094943
4	6	+0.00000555	+4.591951
4	8	+0.14854409	-1.691552
5	1	+0.00425135	+0.498707
5	3	+0.00000970	+4.247830
5	5	+0.00000176	+5.299810
5	7	+0.00000015	+6.817510
5	9	+0.65732644	-2.608237
6	10	+0.01827207	-0.400004
