0	5	+0.00049296	+0.000002
1	4	+0.00000004	+5.805510
1	6	+0.00000181	+3.455891
2	3	+0.00000682	+2.638294
2	5	+0.00000004	+5.805510
2	7	+0.00000699	+2.623119
3	2	+0.00102150	-0.449064
3	4	+0.00000303	+3.138330
3	6	+0.00000050	+4.248799
3	8	+0.00004697	+1.448971
4	1	+0.05722920	-2.930327
4	3	+0.00018444	+0.605929
4	5	+0.00002915	+1.742999
4	7	+0.00000020	+4.813547
4	9	+0.00044011	+0.069897
5	0	+0.85925816	-4.600000
5	2	+0.00670032	-1.608331
5	4	+0.00094160	-0.398865
5	6	+0.00000563	+2.756478
5	8	+0.00000003	+5.982821
5	10	+0.00000039	+4.401936
6	1	+0.04515954	-2.784339
6	3	+0.02847048	-2.500000
