0	5	+0.00001585	+0.000279
1	6	+0.00000004	+3.687263
2	3	+0.00000119	+1.596121
2	7	+0.00000485	+0.730145
3	2	+0.00014652	-1.370460
3	4	+0.00000060	+2.018179
3	6	+0.00000037	+2.316135
3	8	+0.00001804	-0.079489
4	1	+0.01145222	-4.056955
4	3	+0.00005790	-0.798221
4	5	+0.00001755	-0.062516
4	7	+0.00000007	+3.342348
4	9	+0.00000066	+1.959435
5	0	+0.98113550	-6.800000
5	2	+0.00355555	-3.336037
5	4	+0.00355458	-3.335868
5	6	+0.00000035	+2.350385
5	8	+0.00000017	+2.795466
5	10	+0.00000032	+2.405616
6	1	+0.00003730	-0.527200
6	3	+0.00000013	+2.960809
6	5	+0.00000013	+2.960809
