0	5	+0.00386345	+0.000001
1	4	+0.00000060	+5.405404
1	6	+0.00000837	+3.781048
2	3	+0.00011344	+2.174480
2	5	+0.00000175	+4.745646
2	7	+0.00009494	+2.284206
3	2	+0.00149588	+0.584814
3	4	+0.00030604	+1.562796
3	6	+0.00000502	+4.096137
3	8	+0.00002748	+3.048338
4	1	+0.00910980	-0.528691
4	3	+0.00395239	-0.014027
4	5	+0.00002063	+3.225051
4	7	+0.00000827	+3.788456
4	9	+0.00000462	+4.147315
5	0	+0.26243452	-2.600000
5	2	+0.02382763	-1.121301
5	4	+0.00000733	+3.862823
5	6	+0.00000118	+4.988547
6	1	+0.69470533	-3.200000
6	3	+0.00001122	+3.600433
