0	6	+0.00013345	+0.000007
1	5	+0.00000002	+5.427356
1	7	+0.00000028	+3.800796
2	4	+0.00000170	+2.689166
2	8	+0.00001615	+1.301601
3	3	+0.00006811	+0.414560
3	5	+0.00000025	+3.870645
3	7	+0.00000001	+5.854572
3	9	+0.00020501	-0.264609
4	2	+0.00626121	-2.371924
4	4	+0.00000508	+2.014467
4	6	+0.00000012	+4.323020
4	8	+0.00000002	+5.427356
4	10	+0.00021195	-0.285128
5	1	+0.13908201	-4.283008
5	3	+0.00020114	-0.252863
5	5	+0.00000076	+3.185361
5	7	+0.00000020	+4.008177
5	11	+0.00001439	+1.372718
6	0	+0.85180495	-5.400000
6	2	+0.00199270	-1.666285
6	12	+0.00000039	+3.596566
