0	6	+0.00002014	+0.000277
1	7	+0.00000006	+3.584992
2	4	+0.00000040	+2.415718
2	6	+0.00000001	+4.689328
2	8	+0.00000120	+1.738598
3	3	+0.00002730	-0.187202
3	5	+0.00000224	+1.353906
3	7	+0.00000003	+4.012208
3	9	+0.00000023	+2.756793
4	2	+0.00111083	-2.471349
4	4	+0.00009855	-0.978385
4	6	+0.00000226	+1.348427
4	10	+0.00000015	+3.020244
5	1	+0.02459475	-4.380421
5	3	+0.00278332	-3.037481
5	5	+0.00000730	+0.625761
5	7	+0.00000017	+2.943101
5	11	+0.00000005	+3.697365
6	0	+0.28945941	-5.900000
6	2	+0.02664745	-4.429827
6	4	+0.00367226	-3.208308
6	6	+0.00000048	+2.303346
7	1	+0.65148448	-6.400000
7	3	+0.00008678	-0.899994
