0	5	+0.00002439	+0.000071
1	4	+0.00000001	+4.807131
1	6	+0.00000006	+3.702795
2	3	+0.00000286	+1.321108
2	5	+0.00000002	+4.379916
2	7	+0.00000073	+2.162742
3	2	+0.00053588	-1.904262
3	4	+0.00000212	+1.505644
3	6	+0.00000002	+4.379916
3	8	+0.00000068	+2.206473
4	1	+0.00899686	-3.642789
4	3	+0.00038986	-1.708190
4	5	+0.00000046	+2.447380
4	7	+0.00000004	+3.952700
4	9	+0.00000278	+1.338594
5	0	+0.57014497	-6.200000
5	2	+0.00644100	-3.436813
5	4	+0.00000112	+1.898924
5	6	+0.00000027	+2.775770
5	8	+0.00000002	+4.379916
5	10	+0.00000587	+0.877938
6	1	+0.41344977	-6.001936
6	11	+0.00000010	+3.387952
