0	4	+0.00125895	+0.000003
1	3	+0.00000051	+4.814480
1	5	+0.00000186	+4.016983
2	2	+0.00010348	+1.540028
2	4	+0.00000048	+4.851846
2	6	+0.00002369	+2.448716
3	1	+0.02037785	-1.715997
3	3	+0.00000923	+3.029676
3	5	+0.00000228	+3.891496
3	7	+0.00022576	+1.059224
4	0	+0.97500129	-4.100000
4	2	+0.00030587	+0.872048
4	4	+0.00002404	+2.439677
4	6	+0.00002206	+2.492653
4	8	+0.00015637	+1.285574
5	1	+0.00228013	-0.366076
5	3	+0.00006916	+1.788387
5	5	+0.00000221	+3.910716
5	7	+0.00000185	+4.020306
5	9	+0.00013284	+1.386086
