0	5	+0.00013331	+0.000004
1	4	+0.00000003	+5.176802
1	6	+0.00000046	+3.494171
2	3	+0.00000178	+2.660173
2	5	+0.00000002	+5.426707
2	7	+0.00002969	+0.925667
3	2	+0.00025117	-0.390419
3	4	+0.00000268	+2.407964
3	6	+0.00000215	+2.543775
3	8	+0.00004838	+0.624722
4	1	+0.01905564	-3.058555
4	3	+0.00035042	-0.595663
4	5	+0.00038551	-0.654483
4	7	+0.00001121	+1.525986
4	9	+0.00159110	-1.528217
5	0	+0.61511432	-5.200000
5	2	+0.00108532	-1.292435
5	4	+0.07483567	-3.901668
5	6	+0.00131893	-1.412589
5	8	+0.00001776	+1.242381
5	10	+0.00559576	-2.303318
6	1	+0.00342082	-1.999999
6	3	+0.00342099	-2.000030
6	5	+0.27330007	-4.700000
6	7	+0.00001378	+1.398766
6	9	+0.00000122	+2.893004
6	11	+0.00001169	+1.500144
