0	4	+0.00333930	+0.000001
1	3	+0.00000099	+5.006893
1	5	+0.00001535	+3.317399
2	2	+0.00019361	+1.755139
2	4	+0.00000195	+4.589088
2	6	+0.00075223	+0.918643
3	1	+0.02547098	-1.252268
3	3	+0.00026297	+1.566419
3	5	+0.00022303	+1.667951
3	7	+0.10173473	-2.105796
4	0	+0.60045610	-3.200000
4	2	+0.01350034	-0.860999
4	4	+0.00546951	-0.304119
4	6	+0.00545841	-0.302867
4	8	+0.01967689	-1.093194
5	1	+0.19634398	-2.511040
5	3	+0.00071904	+0.946455
5	5	+0.00029607	+1.493348
5	7	+0.00029342	+1.498890
5	9	+0.01695132	-1.001298
6	2	+0.00883966	-0.599999
